claim_id,policyholder_name,policy_id,location,incident_date,damage_type,claim_text_summary,estimated_payout,is_fraud
C007456,Julie Wallace,P25356,VIC,"Aug 01, 2024",Water Damage,"Lot church away plant strategy peace process. Gas situation meet official family right city.
Whole guess raise everything. Lead future hair write add. Left far group pretty few.",3808.08,0
C007457,MARY JONES,P44278,TAS,"Nov 06, 2024",Water Damage,Business determine question visit gas. Office enjoy ago near serve fish better.,,0
C007458,Richard Diaz,P77871,TAS,08/04/2024,Rear-end Collision,"Response stay area middle. Member sister practice. Hundred may stand.
Tv view outside partner next she because brother. Such partner change capital evening type factor make.",3570.53,0
C007459,Anthony Garcia,P89342,,10/06/2023,Hail Damage,"Financial somebody to many edge like. Think catch whom. Out record middle eat start hit usually.
If cell into son include. Agree understand design.",844.28,0
C007460,Samantha Sanders,P71550,VIC,14/05/2024,Water Damage,Federal just eye address. Executive employee state seem nation if PM rather. News real science end together large stuff state. National someone today clearly.,4353.63,0
C007461,Mark Thompson,P63502,QLD,2024-04-09,Vandalism,"Serious space each watch. Although take free relate question party painting worry. Class soldier road student.
Assume father production personal. Mouth writer security technology.",4219.48,0
C007462,Christina Smith,P16270,SA,"Aug 30, 2023",Vandalism,"Assume price save write reduce else. Idea easy must prepare party who.
Each sound could now call level. Development training majority read already.",2403.41,0
C007463,Susan Myers,P53491,VIC,16/12/2023,Water Damage,Area serve attack ground tax. Order thing card represent later public rate. Fill reason after.,4981.719999999999,0
C007464,Randall Johnson,P57125,NSW,"May 13, 2024",Hail Damage,"Difficult score state social. Capital young why head water give draw. Since cultural light score close rate read sort.
Newspaper money matter himself memory.",3143.07,0
C007465,Terri Hines,P69947,VIC,"Mar 02, 2024",Water Damage,Cause goal contain building support far. Perhaps maybe wrong page cold after range. Commercial coach again create apply force born.,4567.09,0
C007466,Michael Walton,P92325,,2025-03-23,Vandalism,"Choose writer second his trouble. Data food blood human nor high stay. That create part not skin student.
Wait race whose machine wear find. Benefit medical really board.",3213.34,0
C007467,David Watson,P39956,QLD,2023-10-15,Front-end Collision,You success military lawyer. Any threat radio sort real town. Entire necessary radio.,2645.8,0
C007468,Carla Butler,P94352,,2023-11-09,Rear-end Collision,Sell human car nearly Congress hand. Least risk into shoulder show buy western. This watch real rest board but.,2026.87,0
C007469,Jerry Harding,P96654,VIC,17/11/2023,Vandalism,Hundred knowledge culture phone read exist bank live. People which size popular left life answer. Difference do best boy cause likely.,,0
C007470,Janet West,P90571,SA,"Apr 21, 2024",Hail Damage,"Owner road raise black state perhaps long.
Quality capital great end. Toward middle food political start really. Garden consider manager establish war law serious.",3566.03,0
C007471,Jaime Wall,P18822,WA,12/12/2024,Rear-end Collision,Spend professional cell place indeed discover. Notice put worker herself talk. Fine president enter shoulder on late us.,596.33,1
C007472,DENISE GARRISON,P40730,SA,"Oct 23, 2024",Vandalism,Whole continue leg address. Low government city remember group bit son. Animal suffer dog business.,3029.82,0
C007473,Tamara Richard,P19766,NSW,"Aug 31, 2023",Water Damage,Forward few fast accept family notice short. Statement explain level mention fast. Whether true public whether.,4199.79,0
C007474,Claire Gillespie,P29189,QLD,27/09/2024,Vandalism,Family better music gun however both cultural. Several result know against article including once. Research specific statement game everyone far.,3990.98,0
C007475,Harold Peterson,P88644,QLD,05/09/2023,Front-end Collision,Red guess face adult hard true go allow. Simple expert gas before issue. Data win produce learn also.,3596.1,0
C007476,Shelia Jackson,P36422,WA,25/09/2024,Front-end Collision,"Movement science civil. Discuss year meet discuss personal trial.
Surface recent put summer employee eight. Exist exactly analysis order.",2559.13,0
C007477,Joshua Lopez,P16625,SA,2023-06-05,Water Damage,"White together economy phone pick. Especially reduce know military mind.
Arm sense significant point we fill reflect. Apply difficult summer push fight.",3226.15,0
C007478,YVETTE WALTON,P48453,,18/03/2025,Water Damage,Color head deep her discuss cold result yeah. Whole learn arrive hour. Rule rather great yes cause conference.,3244.1800000000003,0
C007479,Steven Nelson,P80594,NSW,"Sep 17, 2023",Hail Damage,"Role even training land anything whole fight. Democratic prepare see meeting ever. Cover employee put include.
Cultural condition minute soon.",,0
C007480,Jacob Jimenez,P79780,VIC,2023-09-11,Front-end Collision,"Enough course point training his. Price two level agent fish.
Successful cut make realize he. Later improve address than coach series language partner. Catch never car.",3087.99,0
C007481,JAMES MONTGOMERY,P17506,VIC,"Aug 22, 2023",Hail Damage,Teach across major road finish. Can western shake increase. Physical few country look particularly maybe prove interest.,5005.31,0
C007482,Mrs. Elizabeth Woods Dvm,P81029,VIC,2024-12-07,Front-end Collision,Important relationship term design a town. Explain his keep task. Place always main true.,5304.7,0
C007483,Caitlin Mosley,P87454,VIC,30/05/2023,Hail Damage,Deep experience economy good of court heavy. Determine key type improve carry. Feeling or move fly meet represent girl. System change become science material.,1267.32,0
C007484,Amanda Gardner,P55588,TAS,04/11/2024,Vandalism,"Would develop edge even decade. One follow writer bank. As purpose movie. Culture over question face really keep.
Take begin though whom. Among increase under market ball quickly.",1096.74,0
C007485,Brian Reed,P25201,,"Aug 18, 2023",Water Damage,Rise director despite finish late law. Town present morning under line. Free resource wife herself record my.,7079.53,1
C007486,Danielle Sullivan,P71429,NSW,"May 28, 2024",Water Damage,Little need economy forget foot responsibility. Street might visit other edge affect. Girl try require small see direction decision understand.,87709.05,0
C007487,Benjamin Myers,P21768,NSW,"May 05, 2023",Rear-end Collision,Thus partner glass discuss this. Hundred media door suggest commercial.,,0
C007488,Alan Rubio,P83683,NSW,2024-01-09,Rear-end Collision,"Group surface system voice. Four cup against different. Consider ever important trade.
Camera actually result car pay main sense. Argue rather owner doctor very condition.",3080.39,0
C007489,Steven Ruiz,P30219,WA,2023-11-05,Front-end Collision,Amount prove follow plan arrive watch. Thing offer feeling necessary maybe. High worker firm.,3812.97,1
C007490,Dr. Cheryl Fisher,P82397,NSW,2023-07-16,Front-end Collision,Rule camera series during. Serious visit song bag model. Responsibility too color class these hand. Culture building risk hold work clearly.,5418.62,1
C007491,Thomas Hill,P38008,TAS,14/05/2024,Rear-end Collision,Under can hear international degree. So sing cause enter commercial pull natural.,4024.31,1
C007492,RUTH MARTINEZ,P26690,QLD,12/12/2024,Front-end Collision,Involve beyond fill not. Debate up decide floor whole whether. Listen week television board. @#*!%76FW,,1
C007493,Jennifer Jones,P21436,TAS,2025-01-12,Water Damage,Reflect important listen gas approach. Play apply look few wear dog. Bag able explain lot quite option into ten.,3632.6,0
C007494,Teresa Fields,P43571,WA,14/10/2024,Vandalism,Really too far our. Personal college popular seat probably me president. Analysis as even. Scientist born company ready general.,5026.68,0
C007495,Kevin Green,P86997,WA,2023-11-30,Front-end Collision,"Itself agent ever. Resource weight data quickly help to oil. Her traditional feeling want.
But throughout exist wall recent year color. But away top.",2346.59,1
C007496,Nicholas Butler,P93130,TAS,"Jan 10, 2025",Vandalism,"Similar media outside between establish true his.
Street whole her. Once able vote add without picture mention. Candidate subject ok candidate face.",3411.01,0
C007497,JENNIFER CORTEZ,P27110,SA,23/02/2025,Front-end Collision,"Fight hot citizen apply future instead. Item eight song identify which art idea page.
Society modern rate former one government. Me recently hundred gas.",3145.91,0
C007498,James Garcia,P17717,SA,2023-11-09,Vandalism,Guess assume reduce voice me. Within public without. Area goal address tend term fire friend crime.,2532.28,0
C007499,Alexandra Holmes,P28678,WA,12/05/2024,Rear-end Collision,Per environment method sister full shoulder. Leg general thought debate. Serious color whole hot many throw. Either test scientist break work.,948.09,0
C007500,Kari Hudson,P60870,QLD,2023-08-01,Vandalism,"Camera know head strong sit very. Suggest institution be read instead third.
Collection brother head course. Require decide reveal which. Doctor science writer box culture.",4327.93,0
C007501,Derrick Mccarthy,P34633,VIC,17/09/2023,Front-end Collision,Bring dinner minute according box choice maintain. Whom peace charge until inside.,5012.68,1
C007502,Amanda Miranda,P48907,,"Sep 18, 2024",Water Damage,Figure available product especially deep floor coach these. Career clear analysis within particular first. Once thought development.,5563.49,0
C007503,Sheila Lee,P50544,NSW,2024-11-30,Hail Damage,Like along pressure attorney allow position. Stand especially each institution they with yard paper. Than risk worry wait lawyer hold sort.,2763.16,0
C007504,JOSHUA WARREN,P38923,,"Jul 12, 2024",Water Damage,Song free tough. Say firm cover girl prevent arrive husband.,5668.71,0
C007505,JACOB JONES,P73172,NSW,"Jun 17, 2024",Hail Damage,Life which than century play house church. Part thank name road north prepare.,3017.75,0
C007506,Julia Gamble,P84707,TAS,24/07/2024,Vandalism,"Road expert area check.
These situation accept. Remember choice direction reduce suffer into.",3044.88,0
C007507,THOMAS JOHNSON,P90100,SA,16/11/2024,Water Damage,Have however report student court analysis. Laugh focus bed only camera area science. Quality skin care push when become window.,5190.16,0
C007508,Michael Melendez,P19417,WA,03/10/2024,Hail Damage,"Wrong tough support name charge. Economy raise however father only.
Open result light follow. Situation position day individual write street relate from.",5326.12,0
C007509,Alicia Marshall,P57791,QLD,2024-07-12,Rear-end Collision,Ok how admit quality himself. Avoid clearly in process plan management. Hot analysis west month occur professional economic growth.,4682.38,0
C007510,Sharon Rivera,P66103,NSW,"Aug 16, 2024",Rear-end Collision,"Hold administration fight hundred tough fish.
Maybe campaign look lead off rest. Animal suffer see consider.",2867.39,1
C007511,Shannon Lewis,P53326,WA,2024-08-05,Front-end Collision,Four board decide organization worry place back dinner. Amount address again specific company. Action late final discover.,3680.49,0
C007512,Alexandra Vaughan,P20715,NSW,09/09/2024,Rear-end Collision,"City candidate despite form policy. Song age gas parent tend policy.
Democratic hotel available we season. Research administration actually option.",3720.42,0
C007513,Patrick Miller,P37196,SA,13/11/2023,Front-end Collision,"Account employee very travel decide information.
A woman police hotel general thought. Identify scene again free control.",4416.16,0
C007514,Kristen Phillips,P77213,NSW,31/05/2023,Vandalism,"Partner soon fly wonder. Join sign consider behavior ready east. Government woman similar positive give daughter write. Continue industry why end.
Role animal long.",4799.01,0
C007515,Henry Anderson,P88689,QLD,13/06/2023,Rear-end Collision,Treatment office contain increase policy game serious. Type rich night sound message Republican owner. Child religious today garden head.,3391.79,0
C007516,Anthony Riley,P68787,SA,"Jul 27, 2024",Front-end Collision,"Discussion same trip Congress sing. Station outside ok benefit third turn in. International only force.
Man police five that within catch.",3148.32,0
C007517,Tina Hughes,P82512,NSW,2024-04-16,Vandalism,Expect talk apply husband which discover. Including course create western. Spend section dog yeah together people.,4285.59,0
C007518,Jaclyn Ray,P13394,QLD,"Jun 21, 2024",Water Damage,Miss research or try crime actually. Approach nothing but table example tend. Present television nice value include.,5109.93,1
C007519,Taylor Grant,P36570,TAS,2024-12-18,Front-end Collision,"Everything military baby program. Issue political both also where arrive one space. Attorney care direction perhaps.
Local democratic beautiful newspaper.",3401.5,1
C007520,Mark Hanson,P72525,TAS,2024-06-14,Rear-end Collision,"Along he western soldier explain participant beautiful. Page yard standard so.
Keep plant number make share attack push.",486.75,0
C007521,JAMIE HUFF,P62903,SA,21/09/2023,Hail Damage,Movie business artist protect bar agent treat. Through believe mean boy well policy color.,5332.66,0
C007522,Steven Wagner,P72905,SA,"Feb 12, 2024",Water Damage,Audience occur record indeed her heavy debate final. Gas film air look threat capital possible. Wish save threat front case. @#*!%hklg,4561.95,0
C007523,Leah Swanson,P18070,VIC,21/06/2023,Front-end Collision,Per PM involve same staff. Question performance than choose red size. Focus people even year doctor amount ask the.,1575.82,0
C007524,Mark Wang,P40276,WA,28/01/2024,Vandalism,"Study president avoid. Able old mother. Subject theory want.
Series defense work successful join city. If national inside debate bring adult. Page garden painting western.",1762.85,0
C007525,Ashley Little,P61196,VIC,"Nov 19, 2023",Front-end Collision,"Account research someone recently campaign. Sing determine its generation.
School whole pretty. Cover strong view stop executive reveal watch.",2668.46,0
C007526,Alexa Perkins,P58908,TAS,03/12/2024,Vandalism,Model break might glass. Whatever soon speech cell citizen bag her.,5112.53,0
C007527,Colin Turner,P88764,,"Aug 19, 2023",Front-end Collision,Attorney small pull system country. President generation threat future perhaps check. Play foot western itself size nature.,5196.61,0
C007528,ROBERT WALTERS,P73601,TAS,"Aug 01, 2023",Front-end Collision,International themselves certain only down fine peace. Laugh own reveal interest forget cover. Control traditional minute actually hear case also debate.,4011.63,0
C007529,Hannah Cantu,P46649,SA,"Jul 18, 2023",Water Damage,Game generation beyond. While manager history table court college and. Window decide it game near raise. Today poor huge thing occur foot.,7030.13,0
C007530,Miranda Petersen,P15758,WA,"Jan 23, 2025",Vandalism,"American medical where heavy hot. Sister dog control anything teach he. Cut prove far finally he.
Human hand billion.",3695.47,0
C007531,CHRISTINA JACOBS,P89777,SA,2024-04-05,Rear-end Collision,Front whether night something bed. Born dog reality design marriage view hit.,3571.96,0
C007532,Donald Weaver,P34505,SA,"Jun 15, 2024",Hail Damage,"Care raise practice reality worry series great. Music modern meeting chair.
Station full window nearly. Another if network.",4710.76,1
C007533,Nicole Williams,P14439,NSW,"Oct 05, 2023",Water Damage,Explain traditional central until director there idea. Game explain how everything machine pass story. On because hit study physical east four.,2922.1400000000003,0
C007534,Robert Hernandez,P42319,SA,2023-06-09,Vandalism,Perform hour while purpose cup someone discover. With table morning here box police effect.,2975.27,0
C007535,Nicholas Andrews,P10845,NSW,2023-07-24,Rear-end Collision,Fund try sing lead hundred perhaps require decision. Matter president data moment never. Song collection perhaps standard exactly summer.,3360.82,0
C007536,Emily Perez,P98798,NSW,2024-12-03,Front-end Collision,Cut friend market mean professional once PM loss. @#*!%Fj9N,3104.07,0
C007537,ANDREW GREEN II,P96172,SA,2025-04-08,Water Damage,Support military yet already its individual himself. Enjoy game stuff talk assume. If save each certainly into call rather.,3667.52,0
C007538,James Jackson,P82822,TAS,23/03/2025,Front-end Collision,Water rich claim require run. Structure out upon. As list thousand middle.,2906.99,0
C007539,Christopher Pena,P27955,VIC,28/11/2024,Water Damage,"Fast people resource throughout approach learn health. Decision identify again.
Gas but after city. Improve option family sit owner unit. With its political doctor.",3135.46,1
C007540,JENNIFER TAYLOR,P96682,TAS,07/02/2025,Rear-end Collision,Knowledge ready parent race simple. Purpose his teacher place. Spring smile world charge.,2312.68,0
C007541,Tom Thomas,P92672,QLD,"Jun 21, 2023",Water Damage,"Us particular place old process hair join. Weight police another price.
In chair tax have.
Someone data speak huge early budget. Brother grow where.",3629.56,0
C007542,Alvin Jordan,P25900,,"Feb 16, 2024",Hail Damage,Nice nature listen radio eight fact debate.,4573.25,0
C007543,Diana Smith,P43991,NSW,2024-04-17,Front-end Collision,"Room cover development friend take. Let sport show. Mention material produce.
Really break sometimes since example front life. Plan eye detail if person new.",5369.88,0
C007544,Denise Villanueva Md,P24715,TAS,"May 15, 2023",Front-end Collision,"Cup let exist garden always impact. Dinner section population figure gas.
Imagine summer court whatever risk. Parent voice bill determine animal similar. @#*!%6wLd",,0
C007545,Jeffrey Griffin,P92998,WA,2024-07-13,Hail Damage,Someone result ahead various others. Table reality card reflect thousand community plant. Consider someone according.,1457.29,0
C007546,Cheryl Cook,P29687,TAS,23/12/2024,Vandalism,Television street town. Through field measure him ten make. Compare wish ability point fish.,1853.84,0
C007547,DESIREE EWING,P22260,QLD,2025-01-24,Water Damage,"Off parent throw media.
Instead commercial provide glass growth. Military charge surface Mrs rule even decide.",7390.37,0
C007548,Donald Holland,P80189,NSW,"Jul 14, 2024",Water Damage,"Team deep bag many quality. All sea six order keep. Network pick result.
Third with word right live offer develop. His factor establish war foreign first.",5392.02,0
C007549,Mary Gordon,P24352,SA,2025-02-05,Front-end Collision,"Check star performance exist other finally. Bed protect later movement old.
Spring enjoy become. Of add make dark.",3380.44,0
C007550,Mr. James Sanchez,P51152,NSW,"Mar 05, 2024",Front-end Collision,Human eye picture agent account. Strategy everything create agency operation this culture animal. Past itself Republican.,3811.02,0
C007551,Mathew Warren,P58527,NSW,2024-10-25,Front-end Collision,"Far middle reduce between beautiful center recent hear. Deep well game.
Media career throughout official finally spend think. Produce lead school sort product our about.",3040.63,0
C007552,Angela Russell,P26386,VIC,"Apr 17, 2025",Water Damage,"After than top single budget role everyone alone.
Decide what area security. Director agency service pretty meet. Happen control station break school.",1645.46,0
C007553,WILLIAM CASTRO,P91827,,2024-04-09,Water Damage,"Safe top religious often summer chair. Foot I whose health gas skin example.
Tough heavy long race. Certain test focus agency why his matter.",5479.84,0
C007554,Erik Allen,P85929,WA,08/09/2023,Rear-end Collision,Television wear page imagine. Investment president leave surface crime tree coach argue. Congress east like street station international.,4506.73,0
C007555,Tommy Alvarado,P26210,NSW,"Feb 26, 2024",Rear-end Collision,"Mr power bad difficult. Name which quite work.
Successful occur person name fund option system. Method end official deal.",434.80100000000004,0
C007556,RACHEL PEARSON,P56557,TAS,"Dec 16, 2023",Hail Damage,"Moment kid herself although. Prepare may clearly member think.
Official really enter newspaper. @#*!%o8UM",3198.0,0
C007557,Tiffany Carroll,P96225,,2025-04-21,Water Damage,Question now because unit white even. Skill contain general hand require contain say he.,3293.45,0
C007558,Dale Davila,P55118,WA,27/08/2024,Front-end Collision,Not admit daughter future. Animal per conference fine statement people kitchen. Finish give education really health pay. Hair century television result know.,4101.82,0
C007559,Christine Davis,P52067,VIC,2024-10-06,Hail Damage,Make option difference key include second where. Shake next staff direction.,3809.45,0
C007560,Penny King,P86035,QLD,"Apr 25, 2025",Rear-end Collision,"Say but value opportunity poor fast.
Vote recent ground contain wide fish.",,0
C007561,Michael Jimenez,P94645,WA,"Jun 10, 2023",Hail Damage,Tell enjoy little staff military role true opportunity. Support state let wear city fish picture. Near owner data dog drug worker huge.,5140.3,0
C007562,Denise Meadows,P22962,SA,"Dec 22, 2023",Water Damage,Wind us law kind child. Husband opportunity kind sing never create hot. Interview because product suddenly network much structure popular.,2167.48,0
C007563,Samuel Carlson,P13887,QLD,17/10/2023,Rear-end Collision,Me challenge camera store figure. Beyond where cut whose tree happy. Several picture station member store point accept. Pm account back talk.,3528.62,0
C007564,Cynthia White,P81333,NSW,"Jan 20, 2025",Water Damage,"And cost risk Mr focus strong. Range medical seven law.
Bar simple try be west subject cold. Not pull vote ability though news.",98922.9,0
C007565,Christina Raymond,P98937,NSW,20/02/2024,Front-end Collision,Important its central hour arrive present reality would. Avoid member glass increase. Watch recognize ever building.,3284.0,0
C007566,Jamie Wright,P17242,NSW,02/03/2024,Water Damage,"Including it check tree nice speech team. Against sell class.
Amount section image all.
Model rest try myself. See security play reason three.",5907.69,0
C007567,William Meyer Phd,P58102,TAS,25/05/2023,Rear-end Collision,Drive garden whole effort market leader. Magazine thing place position energy say. Me different father exactly.,2651.68,0
C007568,Aaron Smith,P79033,VIC,2025-04-21,Water Damage,Notice series court carry both way executive light. Direction them west. Second believe bad increase week pretty operation debate.,3680.87,1
C007569,Colleen Thomas,P28728,QLD,28/01/2024,Hail Damage,Strategy act number quickly. Off small above tough teacher remember. I result continue.,2098.32,0
C007570,Jessica Mann,P92081,NSW,25/05/2023,Vandalism,Project break only south. Last travel defense know week ever police. Clear wear technology experience want land.,3243.52,0
C007571,Christine Webster,P18630,SA,"Nov 28, 2023",Water Damage,Several small firm treat article. Learn place myself single to. Two reduce investment early.,5409.36,1
C007572,David Anderson,P82076,NSW,2025-01-27,Water Damage,Popular magazine true former himself walk while. Summer reflect gun glass. Necessary since issue join risk how. @#*!%tr9P,3693.65,0
C007573,Carolyn Webster,P15694,NSW,28/07/2023,Hail Damage,Father the pass say customer true idea. Sea issue as rate back beat.,2964.84,0
C007574,Connor Hayden,P63506,NSW,2024-11-29,Front-end Collision,"Impact short might evidence. Crime group rest mother skin reach you have. Ground know need.
Recognize school probably else technology join this.",4742.63,0
C007575,Jake Phillips,P62439,SA,"Aug 08, 2024",Water Damage,"Audience measure day summer. Husband heart professor natural charge near.
Board case affect industry world design receive industry. Own mention ago beat. Protect cup player woman.",4554.29,1
C007576,ERIC AVILA,P49063,TAS,"Oct 15, 2024",Rear-end Collision,Effect out medical in side main. Yet sing woman real bank. Father responsibility card cut yes.,,0
C007577,Theresa Hansen,P99052,QLD,"Mar 08, 2024",Vandalism,"Most game design traditional on be full. Possible take data give.
Whom such add sense religious wish at. Country build let coach left tax reach. Agency remember television.",2648.21,1
C007578,Douglas Curtis,P47731,SA,"May 12, 2024",Hail Damage,"Side tell reason third particularly. What discover enjoy but fire.
Politics others protect by what floor. Effort speech scene. May her it theory.",6042.19,0
C007579,Krista Bond,P50876,VIC,2024-11-02,Front-end Collision,View effort win thousand teach. Lead until which offer. Throughout future mind occur.,2862.02,0
C007580,DANIEL BARBER,P56568,SA,20/03/2024,Hail Damage,"Hand popular clear performance most drive. Age himself color good standard present foreign.
Fish best mention range simply radio position. Well movie else consider.",4180.27,1
C007581,Jennifer Austin,P94273,VIC,02/02/2025,Hail Damage,"Capital meet them red develop agent market.
Change tax by human. Thank usually too believe ahead say. Actually painting morning positive standard.",4126.75,0
C007582,Sara Hernandez,P67917,SA,"Sep 07, 2023",Vandalism,"While country else picture why. Song pick author ok.
Lead detail young region. Action prove wide above. Stop six stuff region mouth. Carry public say single.",5030.54,0
C007583,Steven Hull,P40883,QLD,"Mar 30, 2025",Rear-end Collision,Start wall campaign such win upon voice particular. Economic trial hundred down prevent without although. Head top too pick quite.,2514.06,0
C007584,Glenn Byrd Dvm,P34871,VIC,"Sep 28, 2023",Water Damage,Plan hour education energy. Agent building close civil bed fly crime. Study agree focus smile simple make. Always PM reach.,6871.51,1
C007585,CHERYL PETTY,P33914,TAS,18/04/2024,Water Damage,"Modern station around follow gun. Law note natural fact simply necessary majority.
Feel want hit civil western. Just power left hope thing fear.",5962.21,0
C007586,ERIKA OCONNOR,P40312,QLD,2024-12-06,Vandalism,Sound thing land perform light number. Sea however social push example. Letter clear spring large.,3749.06,1
C007587,Lisa Harrison,P94842,WA,2023-07-23,Hail Damage,"Data page relationship both agency. Company great though amount forget will shake. Raise become generation blue garden must without.
Thus left agency on.",716.19,0
C007588,Leslie Villegas,P17529,QLD,2024-11-15,Hail Damage,"Company character such reveal reason can. Audience Mrs fight citizen.
Republican top floor evidence avoid war. Study plan year hard few trial some.",3684.83,0
C007589,Noah Mitchell,P69259,NSW,03/10/2023,Hail Damage,"Information memory trouble drive government. Statement assume hotel industry country money tax.
Enough everyone employee how. Issue list executive.",3370.46,0
C007590,Denise Sullivan,P94147,NSW,18/06/2023,Front-end Collision,After season catch garden product section. Coach still physical election. Though course say positive commercial nearly.,3264.94,0
C007591,Robert Gross,P92112,TAS,17/09/2023,Rear-end Collision,At responsibility offer draw age sing age. Process rather concern sit during skin loss. Rest wall course.,3775.88,0
C007592,Emily Fisher,P12672,QLD,15/01/2025,Vandalism,Memory mother help newspaper piece policy and. Affect test class test himself personal. Event garden group high.,5544.34,0
C007593,JOHN PHELPS,P99662,WA,01/02/2024,Vandalism,Receive decide role morning. Inside against authority can blue.,4612.3,0
C007594,Sarah Bailey,P49299,WA,2024-06-03,Vandalism,Lay affect time could way fish. Purpose lot prepare conference thousand wish wind fire. You happen however option gas.,2735.14,1
C007595,Zachary Lewis,P96789,VIC,07/07/2023,Front-end Collision,Blood finish wonder like. Mind financial wait upon. Purpose such activity.,3109.42,0
C007596,Brian Reyes Dds,P44635,QLD,23/01/2024,Hail Damage,Send attorney service meet debate tax such team. Get really current market fire door quickly. Beat run blue behind nearly reason different.,4769.29,1
C007597,Kevin West,P79863,TAS,"Jan 18, 2024",Water Damage,"Carry enjoy either standard. Cup anything customer. Run throw through.
Beyond live act suggest indeed as. Air security who capital level. Job join hand bill student Republican.",7749.62,0
C007598,DR. TERESA KING,P49490,VIC,2023-06-02,Vandalism,"There hotel society TV. As president need official husband central wish kitchen.
Third still recently response rock likely. Recent rule recent point may. Political goal help.",2852.89,0
C007599,Kelly Vasquez,P24936,NSW,"Jun 25, 2024",Hail Damage,"Help on who blue article. Certainly discussion investment like thought involve federal consider.
Crime her assume never. Go contain front pressure necessary us.",6090.67,0
C007600,Connie Smith,P90394,QLD,"Apr 11, 2025",Front-end Collision,Charge hundred answer road decision. Exist market affect choose age performance both. @#*!%EBox,2304.46,1
C007601,Mandy Short,P90670,TAS,2023-05-17,Vandalism,Spend turn local reveal. Keep purpose catch able support. Drive tax shoulder board eat particularly.,4077.16,0
C007602,JENNIFER TAPIA,P68556,QLD,27/03/2024,Hail Damage,"Marriage party hand suggest law radio. Figure director church street.
Successful employee whose interview this. However data mention however education idea ten.",,0
C007603,Christine Hill,P15020,QLD,30/09/2023,Rear-end Collision,Care if their blue only easy. Organization finish school audience. Accept establish north to husband spring development despite.,3197.28,0
C007604,Steven Sutton,P24728,QLD,16/06/2023,Vandalism,"Policy table respond past big order experience. Measure tough their create brother budget.
Card city account feeling large. Benefit free other participant.",1549.92,0
C007605,CHRISTIAN WRIGHT,P51152,VIC,09/04/2024,Front-end Collision,"Build ability age place fill. Training local system happy real few.
Office world force federal record. Series seek decide drop ground.
Movie edge indeed appear.",1107.05,0
C007606,Sylvia Jones,P74483,NSW,09/07/2024,Vandalism,"Issue six second letter hundred draw wear else. Community speak seat easy. Range defense firm particular increase table alone.
Hear explain decide popular.",2997.64,0
C007607,Megan Bender,P22744,QLD,15/07/2023,Rear-end Collision,Type current sea high truth answer maintain. Trade stuff miss agency provide. Capital coach office ever.,,0
C007608,Allison Fischer,P48847,NSW,22/12/2023,Front-end Collision,"Thank look military. Raise down feeling finish. Want wonder street democratic you city.
Still yard prove city her only daughter. Total nature wife area attack.",4443.21,0
C007609,Kenneth Smith,P73813,QLD,"Jul 26, 2023",Rear-end Collision,"Increase population may charge could six must school.
Mind state tax present food account. Some quite economy better. Special wish method even black create.",2948.5,0
C007610,JAMIE GREEN,P92457,VIC,2023-10-28,Front-end Collision,"Back mean manager moment establish for say. Church gas meeting base two show choice. Child two give style.
Its writer movement. Big such too position.",1247.41,0
C007611,Hannah Gould,P51057,VIC,2024-04-15,Water Damage,Reduce house difficult give building teacher name. Whom government professional message message respond campaign. Area action miss responsibility.,4349.280000000001,1
C007612,Jesus Weaver,P29538,WA,2024-09-02,Hail Damage,Near economy goal deep bit clear item. Face would bill thought laugh significant bring.,6597.83,0
C007613,Carl Vincent,P78888,TAS,24/06/2023,Vandalism,Watch lay leave exactly have center analysis important. Between arrive keep thank natural. Third practice hit loss discuss.,1967.01,0
C007614,Charles Davis,P35656,TAS,"Aug 09, 2024",Water Damage,Draw democratic result trouble change bar. Go already TV hair air financial. Section agent least away sound grow kind. Or lead father home newspaper.,6153.77,0
C007615,PHILIP PETERS,P97901,VIC,2024-12-03,Front-end Collision,Focus during professional education music form continue. Group group national use. Maintain quickly ever wall theory leave feeling.,4919.31,1
C007616,Edward Beck,P60549,TAS,2023-12-08,Vandalism,Mother necessary size generation civil system likely. Young your enough provide.,4818.84,0
C007617,Christopher Lowery,P46554,SA,2024-05-26,Front-end Collision,"Reflect water none. In her science activity hit serious.
Result price admit none almost baby daughter. Heavy serious behavior lot fill. Form few relationship yeah.",3641.34,1
C007618,Michael Chapman,P64390,QLD,10/09/2024,Water Damage,Firm community second customer. Together manager month role lose.,5205.0599999999995,0
C007619,LEAH SANCHEZ,P58958,WA,2025-03-11,Vandalism,"Full mind once relate bring. Education also well season whom mission.
Character dream doctor son rather ago. View student Congress about without.",3349.17,1
C007620,Michael Anderson,P21568,SA,2023-10-02,Front-end Collision,Step single worker view station cut. Trip small hotel night somebody treat themselves. Member this buy wait trip hospital skill. Interview once help theory.,6066.68,1
C007621,Jose Richardson,P81496,VIC,"Oct 12, 2023",Rear-end Collision,Professional street look sort field true. Can not family above where single. Happy support well budget kind camera.,2524.54,0
C007622,Jonathon Boyd,P20539,TAS,"May 25, 2024",Front-end Collision,Woman charge be physical. Authority small look week.,1783.78,0
C007623,Michael Wilcox,P79366,SA,2025-01-23,Water Damage,"Painting public control former must smile where.
Why audience indeed region deal society my. Also however table front. Get strategy hope visit.",2860.7799999999997,0
